Avg. Area Income,Avg. Area House Age,Avg. Area Number of Rooms,Area Population,size,Price
80648.06571,4.64466628,5.881851885,35091.95553,179.6758273,1343605.8
84036.59865,3.26616511,5.740479724,32766.60197,194.0668413,1511537.745
76590.37671,5.059674724,7.691535725,40643.07833,183.5993957,1662038.759
63534.45596,4.53030587,8.017692368,38128.9837,182.8678796,1166673.195
67269.99554,4.674178165,7.472849853,41780.47369,175.8050835,1375633.373
50887.44007,6.541002607,7.063683439,47731.01076,147.4939564,839638.461
80597.1118,4.559203617,7.661280263,34487.57476,232.6486455,1638265.395
66041.12358,4.506083479,8.219394258,40163.97083,206.7283733,1385400.456
81316.38029,6.86730556,7.204458615,35589.59472,198.7362824,1153233.241
67877.02913,5.677712592,7.958894134,43300.95464,162.5882384,1370178.474
69306.95842,5.437377053,6.938908153,36851.38401,151.3566796,1181877.183
61200.72618,5.700306,6.23461464,42789.69222,148.460612,894251.0686
70619.16697,5.109730647,7.935510756,37865.64855,237.0898729,1421135.815
69910.85188,5.100053341,5.630525332,38440.73729,144.0426165,1028964.474
64889.21934,7.272916067,7.655452911,25904.97991,159.7305267,923508.1257
69900.13396,4.672910544,8.366505984,32679.18766,230.0104265,1599634.465
79045.0398,5.46031411,8.20329527,24721.95904,231.1026231,1369186.07
76460.22067,3.969155136,6.629940742,46851.04219,143.5338701,1748782.809
58307.72788,4.618970462,8.308603108,25509.06978,173.0582533,1150877.735
56679.01602,5.903356514,8.971411852,40785.0273,192.6618973,1110598.755
58823.05019,5.288615485,7.168189941,38682.56933,139.1182987,1159207.085
80836.34486,5.2326328,7.421920927,49864.46977,194.4106468,1811377.221
67710.11298,5.145621866,8.48252252,25222.46242,253.8366109,1267443.398
70027.64713,3.663983969,5.360885834,40512.81685,159.9696934,1352547.693
36100.44423,5.221510501,5.497449839,44901.85734,114.2038843,599504.0193
67217.48614,6.382502547,6.264975083,23999.75522,152.6483791,717213.2688
63657.27563,4.584933344,5.810728687,36391.92539,120.5367871,1008712.575
71468.2717,5.516757248,5.49031182,36377.83735,120.7367774,1071596.112
62989.5114,4.449317067,6.60035835,36913.35067,138.4439851,1397341.856
69327.2601,4.837232513,7.109924045,31054.77532,211.9779047,1313304.588
94902.23722,4.629132905,8.423788158,41662.08363,203.3413018,2106510.863
79579.20471,6.173435295,7.111526404,31756.40564,170.4193585,1306458.906
73756.11862,5.749369384,6.404905702,59485.06632,155.6501832,1354928.95
65873.93941,3.690537713,8.56260323,39785.62784,250.4793833,1582765.592
52934.43579,4.972554203,6.464112096,46520.69219,132.6580577,847155.0413
82830.59353,5.066374131,7.124916623,32026.91225,201.6783632,1342245.969
73930.83995,5.718439333,7.681342023,42702.40328,163.611165,1363086.905
58557.13128,5.69782658,7.035171036,54167.34162,144.4873631,1275318.562
51718.35461,3.490956158,7.10931161,49639.17324,173.8332462,1285923.734
69807.72336,3.575746861,7.25760419,51453.26516,171.9429736,1789607.526
79627.62859,6.307419964,6.287424348,31638.85497,135.6123496,1196064.33
97112.36125,5.085275341,6.133645727,51470.06764,184.8107442,1917583.999
74354.23018,4.14979186,6.147313624,30091.11684,166.9531039,1370274.387
72481.02619,5.019580652,8.459144706,45160.10161,202.4399024,1677204.246
73093.48649,5.304855316,5.780350789,41796.12563,150.2487179,1439714.281
51992.74329,3.813659713,7.138233914,21759.50613,167.3032708,1012262.712
66484.04819,6.174195575,9.069530122,51712.14409,198.400514,1511743.129
81182.15391,5.748413249,7.188679025,34141.18824,193.551416,1131154.518
79103.94328,7.213290702,7.420949611,25767.8186,194.8880385,764860.4627
75070.26257,4.319548683,6.261276083,44682.75733,149.9754588,1681316.362
44688.56382,5.519857511,6.485365977,25120.99203,146.3036529,291724.2456
73726.17986,7.005676698,7.105746768,28666.77112,174.3159273,1013252.209
64038.99388,6.974232424,7.526834227,54130.97595,158.2790796,1194709.628
69896.51919,5.019952321,7.992009255,38180.82233,235.2876843,1463003.056
73723.45535,4.4709173,9.152072899,24723.27865,217.3020815,1453327.916
79996.61103,4.88615138,6.744617688,28067.63161,156.0745263,1291506.386
61538.90779,3.76602633,7.380798426,51154.13258,185.3250167,1625508.013
47065.0533,5.23242529,7.266027597,24125.87581,170.8342117,566896.2123
82381.54875,6.304431864,8.045728241,36655.12894,177.1909229,1468513.244
80857.44245,6.198041482,8.837002372,44385.31241,211.8493289,1573105.981
60893.76408,6.871120049,7.522948688,49076.75735,193.4652041,968360.5234
66356.05996,3.51905867,6.725864179,38022.8382,197.7743694,1309985.887
78438.36946,3.524782968,4.994689786,35220.38316,164.2012906,1361219.3
61215.57661,3.511631394,8.791775366,36495.17095,222.0018836,1465120.47
64907.98025,4.233984381,7.80646322,46677.2744,219.5496471,1571464.965
80008.66783,6.152997679,8.672978876,45889.89049,184.7627455,1629098.182
71356.30273,5.843411307,7.175189117,36998.47979,168.1494887,1182335.68
72432.70034,5.122873085,5.761669848,35039.46939,168.6670902,1010813.709
67284.47485,5.564274266,6.449025947,24942.88585,154.71422,924728.5374
62653.09246,4.456016172,7.884325909,41467.86766,175.276229,1382110.278
63968.60858,4.57146616,8.599781516,27404.50027,254.5567571,1366727.663
74233.94584,4.504655604,6.618398933,32875.76905,173.2783309,1297849.764
59729.2526,3.439400584,7.270138268,31202.18742,172.3610211,1196687.687
81132.00429,5.353489838,6.896793461,32311.85324,189.844321,1281113.315
68500.81624,5.15702926,7.031799423,51746.72764,195.3612723,1530729.578
55050.30809,3.79055637,7.153039164,29423.82757,213.7751726,1208664.863
76840.45801,5.466785504,7.447127443,29860.07831,206.1816088,1417275.667
63428.91645,5.671807262,7.311134732,42996.60608,174.6460606,1195601.962
90592.46961,3.29986789,9.708803015,37223.87617,312.5701766,2469065.594
56685.01444,4.041955136,7.502115314,43322.16685,209.0622437,1223100.542
69230.74974,4.527881182,5.042575354,43072.19661,126.0531444,1220276.551
68916.65376,3.997871432,6.285246737,42744.82854,171.754301,1311765.141
60509.04459,3.873925171,8.527952465,28410.30375,247.2910447,1198313.598
85719.31562,6.462331578,6.029203977,32058.35624,163.9792693,1187609.122
62134.02206,3.554563606,6.808878929,32157.13169,154.7961538,1399662.584
73435.17519,4.627389311,8.869466561,36239.55617,265.3271533,1597776.771
55612.76294,3.308535178,7.186177831,42258.53738,207.3863122,1355022.283
70879.9083,4.260682218,7.626799142,22431.60626,250.5719562,1137059.188
67461.44623,6.108897309,8.002542521,34573.11218,167.1399384,1053815.097
84439.85575,6.686022159,7.698764603,19835.24732,203.3700986,1242421.532
67802.30909,4.993828663,7.794364246,36129.69101,217.2492305,1222041.016
62685.27075,4.942350528,6.766129639,42018.93857,176.6586001,1025461.134
71392.47389,7.002466849,7.839552495,36009.70034,169.4213241,859427.9793
59050.53429,4.946126843,7.267597143,37741.35882,173.7820387,1279803.95
87895.86521,2.942653482,5.637279177,23876.13221,155.0325161,1671669.452
70276.40492,3.926318077,7.13254045,26630.48373,178.6430478,1525601.791
72640.26405,6.558100707,7.906105021,31470.61746,157.1054002,998773.9973
62894.12724,4.224665865,6.641306834,20317.21375,148.7753909,1012321.574
50846.00806,5.727766302,7.937358365,45357.00431,143.4128141,1252419.196
78688.29319,4.640311124,7.349121497,47812.01849,206.0901419,1869313.107
76397.04314,3.383356314,6.764442872,45281.18657,213.0211625,1800685.922
62162.62813,4.776103403,7.289358525,47747.3639,194.7764646,1393100.423
75090.75512,4.937244485,6.368791728,39456.87209,167.7705451,1166558.374
61801.46537,5.935388569,7.481091173,36326.69694,175.8122646,988175.0074
77429.83343,4.038603094,7.199332031,30108.24133,159.8600633,1540480.613
74388.60126,6.726007255,5.57526046,33763.08394,157.9453149,866142.1839
62566.56264,6.062565193,6.346327564,29365.60761,123.3889516,557362.2043
68894.84507,5.069498367,6.974340367,28851.6014,175.54406,1033290.975
68738.36521,6.813541962,5.987896444,47445.35917,109.3765372,1084945.4
74277.7199,4.012719762,3.236194023,50233.79031,80.8888989,1365081.178
81280.91056,5.124028243,5.227988168,34933.19629,124.0289975,1239459.815
86305.36514,2.935547449,7.203915755,37854.37345,191.3316644,2056692.768
59302.22958,4.209178192,6.431430338,25296.73583,178.4935041,1045395.329
81385.22312,4.880312488,6.083928892,47897.15663,142.1674049,1679204.741
64115.06377,5.141842996,7.336340464,34312.41251,218.1837741,1158742.83
90436.98217,4.178118749,7.630184981,13340.49243,235.2300782,1647278.685
75940.76389,5.438260356,8.583309247,49974.87944,202.0587557,1702090.635
70102.72634,4.353440389,7.110696223,28280.9992,200.7608823,1379386.383
69950.96252,5.51228746,9.462719992,23733.79424,209.6254862,1358526.741
65736.34642,5.360670542,6.299807262,32964.01822,133.0547602,991398.8219
53825.01308,4.513937758,6.458296196,27373.15328,192.7451413,957117.6472
86625.48184,4.169680978,5.64536314,42758.66645,150.1112487,1638969.269
69376.19257,5.961668263,6.050791519,18226.17943,180.08731,714142.2407
68423.02319,5.405748667,4.458940625,13345.56449,128.5748756,760876.0222
68720.92171,5.595902053,6.699021847,45887.34562,148.6999038,1343537.178
70005.85362,6.483551785,6.470649695,40325.17418,135.3838271,1056993.649
66614.62913,5.297381335,6.66750525,16654.26131,208.3546123,1088222.421
58978.22219,4.34165439,7.889947558,44071.60463,167.9731598,1308983.632
64538.57112,4.810144673,9.166350403,36678.06362,256.7810391,1548322.501
76008.08024,5.542956083,7.756919908,39842.86297,217.3035854,1411749.107
87119.12147,4.168526698,6.654884952,34671.59841,155.6315848,1601904.357
62850.31598,4.750496452,7.474265068,37764.36224,198.5729195,1277297.483
66295.08116,4.80560837,6.914308887,28112.16904,176.1111487,1061552.022
63185.83685,3.904846726,6.8242861,40080.6906,184.7139804,1115013.147
74256.17524,6.740123535,7.483565029,34684.09713,187.3912351,1020842.531
71668.30003,3.486457963,6.703125019,31352.40923,185.3929166,1440961.857
54476.23769,5.340876832,6.41017391,33533.91966,139.5720718,817377.311
85281.68718,4.139940018,6.807331848,22887.72189,212.7835271,1381536.934
72137.83744,6.146334109,8.675574518,38259.2238,224.3738729,1273067.036
66112.53645,2.763376986,7.009803231,20795.15006,218.4457295,1376714.674
67047.181,4.55974753,6.699206813,37937.1943,156.4960976,1293746.876
89358.86602,4.852154421,7.378950007,34063.60356,237.6395582,1750908.224
50189.1408,4.074624397,5.1947819,35043.81895,154.3110588,555811.4067
73119.72041,3.941954227,7.146514915,35426.69013,172.0350652,1578829.012
67972.63008,5.503331722,6.337285588,27865.33079,164.009476,911202.1683
71739.61218,4.428504147,7.719301234,37030.72731,187.7281743,1628751.935
67292.60387,5.388227943,6.867242299,41837.85872,138.9678073,1245400.955
70243.43512,4.78972926,6.363084014,24647.90591,164.1133881,993725.2172
78274.52643,6.089046399,8.621772096,56299.7726,182.812778,1816099.138
84332.50332,4.817506035,8.756044656,33107.34283,273.7581421,1570583.34
79550.64138,4.362366102,7.531227671,43636.50449,170.4656375,1626321.321
79698.22092,6.897664448,6.912506242,42046.3404,149.9730406,1262494.287
71188.83351,5.304102785,5.856581441,40656.12969,172.6269276,1185226.617
74605.03536,4.127910806,6.105858132,31638.22991,167.7865569,1360329.359
71222.59783,5.782012986,7.758415332,54677.97282,150.9463709,1350459.116
80972.99647,5.529149201,6.913134346,48036.61012,177.8014131,1556987.724
51044.2917,4.932512652,7.783690871,37730.00709,164.1104996,886036.1295
65066.54356,4.799608459,7.579479162,27940.28442,224.5716037,1129613.01
76259.82522,6.053892482,7.12451931,19262.61425,215.4272948,1070240.02
77456.40573,4.605753414,7.205733258,37997.54792,158.3196626,1587015.357
75376.9516,6.772235168,8.182415082,25548.51424,195.5309266,1146321.581
79674.43426,4.665326655,7.991329323,17862.7275,235.3804589,1377447.349
64408.08587,4.688801556,5.903083907,40817.89,154.1207204,1113570.852
67932.01032,4.22766361,6.222862551,51145.32062,141.0482748,1593836.785
75146.80359,6.545574218,8.509775274,55577.96645,176.6715278,1560746.866
55378.10435,3.955480328,6.565375468,41416.97915,174.7142223,977980.9211
78113.49969,6.155853988,6.747509818,43345.60758,149.6638605,1292592.392
81516.98657,5.602281018,8.504044902,33263.14435,187.4726014,1458912.584
70306.6799,4.207744497,6.132714372,29572.38924,152.4012476,1037780.48
91392.41934,3.679323754,7.498418863,33379.6764,174.3816827,1792254.818
51110.93411,4.931443154,6.906695715,38408.27206,151.3526909,882170.3184
99629.01358,5.568137024,7.351397521,36950.73906,160.3543958,1883481.075
72656.92618,4.347342908,6.231167774,38568.07963,140.821128,1268600.361
71938.00237,5.860886234,7.572943157,20097.1385,219.6827022,1157189.438
69503.15045,5.741606885,6.873655818,45266.52944,172.0188513,1180989.324
75287.52728,4.203667571,8.493990921,39219.52988,191.0976675,1813043.926
56753.73014,6.054384786,6.240884739,52718.24234,131.6079683,866666.0554
78044.35165,5.313706888,8.05074733,43771.64636,216.0695915,1671350.14
74838.65747,5.080909521,7.543276404,23637.25637,223.3218534,1137467.586
51580.09906,4.553647241,5.070184059,37511.33915,127.5485437,711499.2446
85260.65515,3.421144909,6.119832859,52358.79317,152.5937115,1940195.374
49733.31051,3.182581458,9.410156957,43558.8253,264.1254151,1496466.357
76751.88142,5.744592655,8.205980045,32295.76549,183.8069061,1448995.115
64595.71155,5.142033912,6.075797822,29668.87669,135.2577981,924271.7911
88794.59963,4.676134407,7.060329951,37994.97385,220.0554564,1747004.583
69909.07866,4.565460342,8.301310137,39347.13568,171.8437624,1576286.214
89908.77306,3.969350382,6.506991389,37295.99683,169.891101,1712280.706
76278.75269,3.88994729,7.340614471,49250.7059,213.2889378,1852375.507
55405.12012,2.665623277,6.084508514,18257.14925,150.5505895,1007596.043
68270.75669,5.324896446,6.795504431,31159.28871,170.5509587,1034779.19
71275.3149,4.688003709,6.40694457,28922.95889,183.3152585,1006544.527
53079.79601,5.75883749,6.393980784,33083.43471,172.8177102,736798.5333
66690.97247,4.198754366,6.677087285,22619.11464,210.6161017,1109006.287
61644.17361,3.836342775,7.75175405,27809.13508,179.9495553,1384140.227
80015.54973,4.85901039,8.848999368,52469.76545,224.7064878,2084883.79
62591.86149,5.691063072,6.767455055,32210.42844,134.6130623,801194.6198
70673.84254,4.795977392,5.877785179,58256.11476,129.1947039,1412242.755
82535.28052,3.749596267,7.506903351,43272.31005,198.3306601,1890789.177
82610.44538,5.120084496,7.438630683,34880.77042,196.8268146,1841904.243
84776.70849,4.922064866,7.131393662,26952.55681,158.8070335,1467075.169
51918.54687,5.107503001,6.708809212,24734.40652,194.023657,661043.3565
68858.03162,5.472873098,6.282827422,28846.95052,149.0850173,978035.3448
53418.53531,4.665717327,8.424079331,33572.74697,248.7822204,1250882.292
70696.40245,4.484923013,5.87583185,43313.16512,123.8468249,1409238.798
70902.30487,5.386079076,6.415893843,36768.63393,163.9624558,1162746.621
62043.17585,5.175589126,7.043611453,23249.82461,212.4044568,878862.7457
61411.41703,5.330818506,7.091345492,49175.33938,182.8020507,1338424.788
58293.43194,5.290228304,7.404870424,45033.389,178.2174521,1094347.968
70851.59901,4.767435356,6.900568875,27024.98663,172.519127,1195897.741
65669.98453,6.26764268,8.105671724,40115.76381,197.312475,1050239.904
64823.01584,5.920993825,7.053927147,36481.32775,146.58237,914231.2923
68363.25907,4.69363108,6.35862933,20667.90293,166.3814333,864483.7585
70596.85095,4.451725713,6.539985895,51614.83014,148.3626394,1599478.986
67947.39745,3.902547909,6.920409265,35681.15262,154.9136493,1336356.233
96807.43691,4.817832023,7.301723912,29269.13734,199.7901662,1808341.466
66733.63181,3.597696847,7.219763304,35193.2115,163.3439675,1424283.373
80665.00157,5.30194565,6.645553737,40952.01693,179.4282598,1471799.676
75378.62764,4.403918805,7.103157515,28300.6076,209.0617885,1347622.483
65198.94339,3.8920485,7.61216851,23580.86919,244.4218847,1163741.658
78739.2246,4.471352523,6.332676905,28884.04164,194.8552947,1450624.524
66697.53134,4.467409315,6.014092419,25896.99089,183.0500301,982298.0366
58822.04321,5.868195372,8.500956441,34141.83201,213.4803842,868314.4736
75093.95694,5.375639374,7.391411758,27247.95256,160.7057931,1231511.931
68709.27916,5.881135883,6.449323694,16668.26686,154.4384116,663128.8401
68192.53017,5.24066465,6.194613051,46821.31972,153.7382688,1210496.625
84090.36174,4.580701244,6.88291844,25127.54884,158.0715672,1409033.071
69277.75898,5.677730161,7.206177863,57408.31289,160.8396291,1356384.668
63833.38804,4.06991157,5.722587426,28928.91819,154.6126388,1125476.202
70698.78409,4.253237538,6.749401542,22987.66824,208.1719041,1129975.817
68258.10605,6.574190569,7.487692924,36205.14863,199.4655362,1003642.627
62699.43922,4.641253357,7.460134655,37816.3377,155.8398502,1306367.811
76933.60611,2.459635536,7.43854426,33433.33877,192.8496038,1775874.76
65959.78116,4.333216839,6.08764965,29803.17135,140.7554471,1036685.241
78020.03953,3.957286681,6.573968615,49601.23864,137.4101656,1869929.202
69559.4963,4.479545313,6.80432412,42013.7324,192.3751024,1381085.729
90890.48581,3.489829475,7.595486546,45519.25627,186.9517268,2252243.34
56901.09377,4.194051766,6.474248437,13704.35075,149.698184,787039.6447
59206.16527,4.956306839,7.78061454,28805.35549,178.9357947,957283.6564
65302.37247,5.10540321,5.842130449,43818.67866,119.8255387,1173695.292
86369.24033,3.873180318,4.807452587,43683.30256,143.6294772,1713161.699
71499.91566,4.975236074,6.511808719,41870.90839,154.6348117,1325503.454
69312.98192,4.388679906,7.562436938,44237.12104,215.2583689,1501497.532
77797.39496,3.559479223,6.229360043,33847.01451,180.4731919,1573580.234
